movieId,title,genres,median_rate,imdbId,rating,timestamp
2432.0,Stepmom (1998),Drama,2.5,0120686,2.0,1096421203
2435.0,Hurlyburly (1998),Drama,3.0,0119336,4.0,963179880
2436.0,Tea with Mussolini (1999),Comedy|Drama|War,4.0,0120857,5.0,962559935
2439.0,Affliction (1997),Drama,3.0,0118564,3.0,974939481
2442.0,Hilary and Jackie (1998),Drama,4.5,0150915,3.5,1094646355
2443.0,Playing by Heart (1998),Drama|Romance,2.5,0145734,3.0,939654747
2446.0,In Dreams (1999),Horror|Thriller,3.0,0120710,2.0,965711873
2447.0,Varsity Blues (1999),Comedy|Drama,3.0,0139699,4.0,1516156222
2448.0,Virus (1999),Horror|Sci-Fi,3.0,0120458,3.5,1172026397
2453.0,"Boy Who Could Fly, The (1986)",Drama|Fantasy,4.0,0090768,3.0,965704304
2454.0,"Fly, The (1958)",Horror|Mystery|Sci-Fi,4.0,0051622,4.0,1230930306
2457.0,Running Scared (1986),Action|Comedy,3.0,0091875,3.0,992331493
2467.0,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,2.0,0091605,4.0,945079858
2468.0,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,4.0,0091306,2.0,965707724
2469.0,Peggy Sue Got Married (1986),Comedy|Drama,3.5,0091738,4.5,1111177992
2470.0,Crocodile Dundee (1986),Adventure|Comedy,2.5,0090555,5.0,964982588
2471.0,Crocodile Dundee II (1988),Action|Adventure|Comedy,3.5,0092493,3.0,1261623754
2472.0,Tough Guys (1986),Comedy,2.5,0092105,4.0,961596045
2474.0,"Color of Money, The (1986)",Drama,2.0,0090863,4.0,1055157686
2475.0,52 Pick-Up (1986),Action|Mystery|Thriller,2.0,0090567,5.0,980307472
2478.0,¡Three Amigos! (1986),Comedy|Western,3.0,0092086,4.0,964984169
2481.0,My Name Is Joe (1998),Drama|Romance,2.0,0151691,4.0,1171328207
2485.0,She's All That (1999),Comedy|Romance,3.0,0160862,5.0,1247264406
2491.0,Simply Irresistible (1999),Comedy|Romance,3.5,0145893,4.0,965708132
2493.0,"Harmonists, The (1997)",Drama,4.0,0128133,4.0,919670753
2494.0,"Last Days, The (1998)",Documentary,3.0,0174852,4.0,974943133
2500.0,Jawbreaker (1999),Comedy,2.0,0155776,2.0,996221208
2501.0,October Sky (1999),Drama,2.0,0132477,2.0,939646784
2502.0,Office Space (1999),Comedy|Crime,3.5,0151804,5.0,964981278
2503.0,"Apple, The (Sib) (1998)",Drama,4.0,0156901,4.0,1173570372
2504.0,200 Cigarettes (1999),Comedy|Drama,3.0,0137338,4.0,951170710
2506.0,"Other Sister, The (1999)",Comedy|Drama|Romance,2.0,0123209,2.5,1186172842
2511.0,"Long Goodbye, The (1973)",Crime|Film-Noir,2.0,0070334,5.0,946798434
2512.0,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,3.75,0084390,5.0,953926692
2514.0,Pet Sematary II (1992),Comedy|Horror,2.0,0105128,2.5,1095694744
2515.0,Children of the Corn II: The Final Sacrifice (1993),Horror,3.25,0106557,2.0,1096421612
2516.0,Children of the Corn III (1994),Horror,4.5,0109415,1.0,1186087869
2517.0,Christine (1983),Horror,3.0,0085333,3.5,1261091238
2518.0,Night Shift (1982),Comedy,4.0,0084412,2.0,965706728
2521.0,Airport 1975 (1974),Action|Drama|Thriller,3.5,0071110,3.0,1019139712
2524.0,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,4.0,0072308,3.5,1230931190
2526.0,Meteor (1979),Sci-Fi,4.0,0079550,0.5,1234188616
2528.0,Logan's Run (1976),Action|Adventure|Sci-Fi,3.0,0074812,3.0,964982328
2530.0,Beneath the Planet of the Apes (1970),Action|Sci-Fi,2.5,0065462,3.0,965151252
2531.0,Battle for the Planet of the Apes (1973),Action|Sci-Fi,3.5,0069768,1.0,971114668
2533.0,Escape from the Planet of the Apes (1971),Action|Sci-Fi,3.5,0067065,3.5,1230930298
2534.0,Avalanche (1978),Action,2.0,0077189,4.0,992331596
2535.0,Earthquake (1974),Action|Drama|Thriller,3.0,0071455,3.0,955941201
2537.0,Beyond the Poseidon Adventure (1979),Adventure,4.0,0078856,2.0,955942421
2538.0,Dancemaker (1998),Documentary,4.0,0175550,1.0,926510444
2539.0,Analyze This (1999),Comedy,4.0,0122933,2.0,965706592
2541.0,Cruel Intentions (1999),Drama,3.5,0139134,2.0,987456818
2542.0,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,3.0,0120735,5.0,964981265
2544.0,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,3.0,0157208,3.0,963179791
2546.0,"Deep End of the Ocean, The (1999)",Drama,3.0,0120646,4.0,943570197
2548.0,"Rage: Carrie 2, The (1999)",Horror,3.0,0144814,2.0,965705383
2549.0,Wing Commander (1999),Action|Sci-Fi,4.0,0131646,2.0,974937732
2550.0,"Haunting, The (1963)",Horror|Thriller,3.5,0057129,3.0,965704904
2551.0,Dead Ringers (1988),Drama|Horror|Thriller,4.0,0094964,2.0,1101152649
2552.0,My Boyfriend's Back (1993),Comedy,3.0,0107626,2.0,961596551
2554.0,Children of the Damned (1963),Horror|Sci-Fi|Thriller,3.0,0056931,4.0,1230932214
2555.0,Baby Geniuses (1999),Comedy,4.5,0118665,1.0,965708587
2557.0,I Stand Alone (Seul contre tous) (1998),Drama|Thriller,3.5,0157016,4.5,1161864141
2558.0,Forces of Nature (1999),Comedy|Romance,4.0,0141098,2.0,965706415
2560.0,Ravenous (1999),Horror|Thriller,4.0,0129332,2.5,1268687442
2561.0,True Crime (1999),Crime|Thriller,3.5,0139668,3.0,1075154630
2563.0,Dangerous Beauty (1998),Drama,3.0,0118892,4.5,1063285854
2565.0,"King and I, The (1956)",Drama|Musical|Romance,3.5,0049408,3.5,1054147376
2567.0,EDtv (1999),Comedy,4.0,0131369,2.5,1269122500
2568.0,"Mod Squad, The (1999)",Action|Crime,3.25,0120757,4.0,996256809
2570.0,"Walk on the Moon, A (1999)",Drama|Romance,4.0,0120613,3.0,1003247948
2571.0,"Matrix, The (1999)",Action|Sci-Fi|Thriller,4.0,0133093,5.0,964981888
2572.0,10 Things I Hate About You (1999),Comedy|Romance,4.0,0147800,5.0,1247263689
2573.0,Tango (1998),Drama|Musical,3.5,0120274,1.0,939028983
2574.0,"Out-of-Towners, The (1999)",Comedy,4.25,0129280,3.0,996256541
2577.0,Metroland (1997),Comedy|Drama,4.0,0119665,3.0,963176277
2579.0,Following (1998),Crime|Mystery|Thriller,4.5,0154506,4.0,1107163393
2580.0,Go (1999),Comedy|Crime,4.0,0139239,5.0,964983000
2581.0,Never Been Kissed (1999),Comedy|Romance,4.0,0151738,5.0,1247263444
2582.0,Twin Dragons (Shuang long hui) (1992),Action|Comedy,4.0,0105399,1.5,1222676555
2583.0,Cookie's Fortune (1999),Comedy|Drama,4.5,0126250,5.0,945078863
2585.0,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,4.0,0133363,4.0,1042840770
2586.0,Goodbye Lover (1999),Comedy|Crime|Thriller,4.0,0119219,0.5,1498533600
2587.0,Life (1999),Comedy|Crime|Drama,4.0,0123964,3.0,1230932199
2589.0,Friends & Lovers (1999),Comedy|Drama|Romance,4.0,0143261,3.5,1108972405
2590.0,Hideous Kinky (1998),Drama,4.0,0136244,2.5,1075154614
2593.0,"Monster, The (Mostro, Il) (1994)",Comedy,4.0,0110570,3.0,940173165
2594.0,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,4.0,0125659,4.5,1207502882
2596.0,SLC Punk! (1998),Comedy|Drama,4.0,0133189,5.0,964981144
2597.0,Lost & Found (1999),Comedy|Romance,4.0,0120836,3.0,978747372
2598.0,Pushing Tin (1999),Comedy,3.5,0120797,4.0,996221045
2599.0,Election (1999),Comedy,4.0,0126886,5.0,964622684
2600.0,eXistenZ (1999),Action|Sci-Fi|Thriller,4.0,0120907,2.5,1105401161
2605.0,Entrapment (1999),Crime|Thriller,4.0,0137494,2.0,965711649
2606.0,Idle Hands (1999),Comedy|Horror,3.5,0138510,4.0,965705117
2607.0,Get Real (1998),Drama|Romance,4.0,0162973,4.5,1055157300
2609.0,"King of Masks, The (Bian Lian) (1996)",Drama,4.0,0115669,4.0,953927272
2611.0,"Winslow Boy, The (1999)",Drama,4.0,0155388,3.0,1139940327
2612.0,Mildred Pierce (1945),Drama|Film-Noir,4.0,0037913,4.0,1089386149
2613.0,Night of the Comet (1984),Comedy|Horror|Sci-Fi,4.0,0087799,5.0,1230931181
2614.0,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,2.25,0090837,1.0,965705422
2615.0,My Science Project (1985),Adventure|Sci-Fi,3.0,0089652,4.5,1230931177
2616.0,Dick Tracy (1990),Action|Crime,2.5,0099422,4.0,964983080
2617.0,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,2.0,0120616,2.0,964982588
2618.0,"Castle, The (1997)",Comedy,2.0,0118826,3.0,1242287649
2620.0,This Is My Father (1998),Drama|Romance,3.0,0120865,3.0,954482414
2622.0,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,2.0,0140379,3.0,965704281
2623.0,Trippin' (1999),Comedy,2.0,0160298,1.0,926510597
2624.0,After Life (Wandafuru raifu) (1998),Drama|Fantasy,2.5,0165078,5.0,1049078560
2625.0,Black Mask (Hak hap) (1996),Action|Adventure|Crime|Sci-Fi|Thriller,2.5,0115693,3.5,1112717624
2628.0,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Sci-Fi,3.0,0120915,4.0,964980523
2629.0,"Love Letter, The (1999)",Comedy|Romance,2.0,0166252,3.0,926510597
2630.0,Besieged (a.k.a. L' Assedio) (1998),Drama,2.0,0149723,3.0,940173115
2632.0,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Adventure|Drama|Mystery,4.0,0059643,4.0,1198912555
2633.0,"Mummy, The (1932)",Horror|Romance,2.0,0023245,4.0,949261391
2634.0,"Mummy, The (1959)",Horror,2.0,0053085,3.0,1230932179
2639.0,Mommie Dearest (1981),Drama,2.0,0082766,2.5,1186173101
2640.0,Superman (1978),Action|Adventure|Sci-Fi,1.5,0078346,4.0,964982377
2641.0,Superman II (1980),Action|Sci-Fi,2.5,0081573,5.0,964982620
2644.0,Dracula (1931),Horror,4.0,0021814,4.0,964983393
2648.0,Frankenstein (1931),Drama|Horror|Sci-Fi,3.0,0021884,4.0,964983414
2651.0,Frankenstein Meets the Wolf Man (1943),Horror,2.5,0035899,1.0,1112717546
2652.0,"Curse of Frankenstein, The (1957)",Horror,2.0,0050280,3.0,1065531558
2654.0,"Wolf Man, The (1941)",Drama|Fantasy|Horror,3.5,0034398,5.0,964983393
2655.0,Howling II: Your Sister Is a Werewolf (1985),Horror,2.0,0089308,2.0,966901253
2656.0,Tarantula (1955),Horror|Sci-Fi,1.75,0048696,3.0,1536875205
2657.0,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,4.0,0073629,3.0,964983426
2659.0,It Came from Hollywood (1982),Comedy|Documentary,1.5,0084156,2.0,975281768
2660.0,"Thing from Another World, The (1951)",Horror|Sci-Fi,1.25,0044121,4.0,975031636
2661.0,It Came from Outer Space (1953),Sci-Fi,3.5,0045920,3.0,1230932166
2662.0,"War of the Worlds, The (1953)",Action|Drama|Sci-Fi,3.0,0046534,2.0,1261623772
2664.0,Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,3.0,0049366,4.0,1230930279
2665.0,Earth vs. the Flying Saucers (1956),Sci-Fi,3.5,0049169,1.0,986172053
2668.0,Swamp Thing (1982),Horror|Sci-Fi,3.0,0084745,2.0,965703853
2669.0,Pork Chop Hill (1959),War,3.5,0053183,3.0,996441021
2670.0,Run Silent Run Deep (1958),War,3.25,0052151,4.0,940380229
2671.0,Notting Hill (1999),Comedy|Romance,3.5,0125439,4.5,1113542732
2672.0,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,3.0,0139809,3.0,965704033
2674.0,"Loss of Sexual Innocence, The (1999)",Drama|Fantasy,3.5,0126859,1.5,1095331656
2676.0,Instinct (1999),Drama|Thriller,4.0,0128278,4.0,1042822091
2677.0,Buena Vista Social Club (1999),Documentary|Musical,3.5,0186508,4.5,1201445865
2681.0,Free Enterprise (1998),Comedy|Romance|Sci-Fi,3.5,0141105,3.0,972172160
2682.0,Limbo (1999),Drama,3.0,0164085,4.0,977403325
2683.0,Austin Powers: The Spy Who Shagged Me (1999),Action|Adventure|Comedy,2.5,0145660,4.0,945079790
2686.0,"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,3.5,0120802,4.0,1107164093
2687.0,Tarzan (1999),Adventure|Animation|Children|Drama,3.0,0120855,2.0,965709025
2688.0,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller,4.0,0144214,2.5,1106713072
2690.0,"Ideal Husband, An (1999)",Comedy|Romance,3.5,0122541,4.0,939718916
2691.0,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",Drama,4.0,0120731,4.5,1075801143
2692.0,Run Lola Run (Lola rennt) (1998),Action|Crime,4.0,0130827,5.0,964981855
2693.0,Trekkies (1997),Documentary,3.5,0120370,4.0,1032771794
2694.0,Big Daddy (1999),Comedy,3.5,0142342,4.0,1247263398
2695.0,"Boys, The (1998)",Drama,3.0,0139898,2.0,997811471
2696.0,"Dinner Game, The (Dîner de cons, Le) (1998)",Comedy,3.0,0119038,4.0,1075765137
2697.0,My Son the Fanatic (1997),Comedy|Drama|Romance,4.0,0119743,3.5,1107193681
2698.0,Zone 39 (1997),Sci-Fi,2.0,0120554,2.0,1498530811
2699.0,Arachnophobia (1990),Comedy|Horror,2.0,0099052,3.0,965703915
2700.0,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy|Musical,4.0,0158983,5.0,964980985
2707.0,Arlington Road (1999),Thriller,2.0,0137363,3.5,1377476693
2708.0,"Autumn Tale, An (Conte d'automne) (1998)",Romance,3.75,0137439,4.0,1032647342
2709.0,Muppets From Space (1999),Children|Comedy,3.0,0158811,2.0,965707101
2710.0,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,3.0,0185937,2.0,965704999
2712.0,Eyes Wide Shut (1999),Drama|Mystery|Thriller,2.25,0120663,2.0,945078542
2713.0,Lake Placid (1999),Horror|Thriller,4.0,0139414,3.0,996262416
2716.0,Ghostbusters (a.k.a. Ghost Busters) (1984),Action|Comedy|Sci-Fi,3.0,0087332,5.0,964983414
2718.0,Drop Dead Gorgeous (1999),Comedy,3.0,0157503,3.0,1007995016
2719.0,"Haunting, The (1999)",Horror|Thriller,4.0,0171363,2.0,965705383
2720.0,Inspector Gadget (1999),Action|Adventure|Children|Comedy,2.75,0141369,1.0,965708653
2722.0,Deep Blue Sea (1999),Action|Horror|Sci-Fi|Thriller,3.0,0149261,2.0,965711529
2723.0,Mystery Men (1999),Action|Comedy|Fantasy,2.5,0132347,3.5,1377476594
2725.0,Twin Falls Idaho (1999),Drama,3.0,0162830,2.0,953927272
2727.0,Killer's Kiss (1955),Crime|Film-Noir,3.5,0048254,3.0,953925349
2729.0,Lolita (1962),Drama|Romance,2.5,0056193,3.0,1329983732
2730.0,Barry Lyndon (1975),Drama|Romance|War,2.0,0072684,2.0,1107164153
2731.0,"400 Blows, The (Les quatre cents coups) (1959)",Crime|Drama,3.0,0053198,4.0,950723478
2732.0,Jules and Jim (Jules et Jim) (1961),Drama|Romance,2.0,0055032,4.0,1518168679
2733.0,Vibes (1988),Adventure|Comedy|Romance,3.0,0096378,2.0,965707746
2734.0,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,3.0,0091557,4.0,946800490
2735.0,"Golden Child, The (1986)",Action|Adventure|Comedy|Fantasy|Mystery,3.0,0091129,2.0,1100803683
2736.0,Brighton Beach Memoirs (1986),Comedy,3.5,0090774,4.0,966596142
2737.0,Assassination (1987),Action|Drama|Thriller,3.5,0092585,4.0,964744628
2738.0,Crimes of the Heart (1986),Comedy|Drama,3.0,0090886,4.0,953139233
2739.0,"Color Purple, The (1985)",Drama,3.25,0088939,4.0,1393541977
2743.0,Native Son (1986),Drama,4.0,0091613,3.0,1060105422
2744.0,Otello (1986),Drama,4.0,0091699,4.0,1034137768
2745.0,"Mission, The (1986)",Drama,4.0,0091530,3.0,971116289
2746.0,Little Shop of Horrors (1986),Comedy|Horror|Musical,4.0,0091419,3.0,965704974
2747.0,"Little Shop of Horrors, The (1960)",Comedy|Horror,2.75,0054033,2.0,1226209415
2748.0,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy,4.25,0092534,3.0,971436871
2749.0,"Morning After, The (1986)",Drama|Mystery,4.0,0091554,4.0,980307472
2750.0,Radio Days (1987),Comedy|Drama,3.25,0093818,3.0,946799537
2751.0,From the Hip (1987),Comedy|Drama,3.5,0093051,4.0,961596281
2752.0,Outrageous Fortune (1987),Comedy|Mystery,3.0,0093690,2.5,1230931151
2754.0,Deadtime Stories (1987),Horror,4.0,0092850,1.0,965705405
2757.0,Frances (1982),Drama,5.0,0083967,3.5,1093267589
2759.0,Dick (1999),Comedy,4.0,0144168,4.0,965797341
2761.0,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,3.5,0129167,5.0,964982703
2762.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,4.0,0167404,4.0,964539986
2764.0,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller,3.5,0063688,5.0,980307201
2765.0,"Acid House, The (1998)",Comedy|Drama,3.5,0122515,3.5,1055155694
2766.0,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,3.0,0168449,3.5,1109410119
2769.0,"Yards, The (2000)",Crime|Drama,3.5,0138946,5.0,974493821
2770.0,Bowfinger (1999),Comedy,2.0,0131325,2.0,945173553
2771.0,Brokedown Palace (1999),Drama,3.5,0120620,4.0,996262184
2774.0,Better Than Chocolate (1999),Comedy|Romance,3.5,0168987,3.0,1535830123
2775.0,Head On (1998),Drama,2.75,0138487,1.0,949666667
2779.0,Heaven Can Wait (1978),Comedy,3.25,0077663,4.0,946799834
2782.0,Pit and the Pendulum (1961),Horror,3.0,0055304,2.0,1112717616
2784.0,"Masque of the Red Death, The (1964)",Horror,2.5,0058333,3.0,1112712664
2786.0,Haunted Honeymoon (1986),Comedy,2.25,0091178,2.0,955945452
2787.0,Cat's Eye (1985),Horror,3.0,0088889,2.0,1186087713
2788.0,Monty Python's And Now for Something Completely Different (1971),Comedy,3.0,0066765,2.0,965705822
2789.0,Damien: Omen II (1978),Horror,3.0,0077394,1.0,976797151
2790.0,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller,3.5,0082377,3.0,1112711108
2791.0,Airplane! (1980),Comedy,3.0,0080339,5.0,964539628
2792.0,Airplane II: The Sequel (1982),Comedy,2.5,0083530,2.0,1252574761
2793.0,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller,3.5,0118604,2.0,965705301
2794.0,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance,3.0,0089670,3.0,1100803678
2796.0,Funny Farm (1988),Comedy,2.0,0095188,4.0,996259372
2797.0,Big (1988),Comedy|Drama|Fantasy|Romance,2.0,0094737,4.0,964981710
2798.0,Problem Child (1990),Children|Comedy,4.0,0100419,1.0,1009690782
2799.0,Problem Child 2 (1991),Comedy,3.0,0102719,2.0,1044311157
2800.0,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy,3.0,0104740,2.5,1237762665
2801.0,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,3.0,0119843,4.5,1100119890
2802.0,Tequila Sunrise (1988),Action|Drama|Romance|Thriller,3.25,0096244,3.0,965711413
2803.0,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,3.0,0107798,3.0,1269122065
2804.0,"Christmas Story, A (1983)",Children|Comedy,3.25,0085334,3.0,965705572
2805.0,Mickey Blue Eyes (1999),Comedy|Romance,3.0,0130121,4.0,996262478
2806.0,Teaching Mrs. Tingle (1999),Comedy|Thriller,3.25,0133046,2.0,965706795
2808.0,Universal Soldier (1992),Action|Sci-Fi,3.5,0105698,2.0,965701107
2810.0,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,4.0,0156887,5.0,1161849911
2812.0,In Too Deep (1999),Action|Thriller,3.0,0160401,3.0,945670208
2813.0,"Source, The (1999)",Documentary,4.0,0181833,1.0,963176755
2815.0,Iron Eagle (1986),Action|War,3.5,0091278,1.0,940380136
2816.0,Iron Eagle II (1988),Action|War,1.0,0095382,3.0,955941703
2817.0,Aces: Iron Eagle III (1992),Action,2.0,0103617,2.0,1112717071
2818.0,Iron Eagle IV (1995),Action|War,2.0,0113438,1.0,971115909
2819.0,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,3.0,0073802,3.0,942840891
2820.0,Hamlet (1964),Drama,3.0,0058175,4.0,944901514
2822.0,Medicine Man (1992),Adventure|Romance,3.0,0104839,2.0,965710019
2824.0,On the Ropes (1999),Documentary|Drama,3.5,0181733,5.0,1049078572
2826.0,"13th Warrior, The (1999)",Action|Adventure|Fantasy,3.0,0120657,4.0,964980523
2835.0,Chill Factor (1999),Action|Adventure|Comedy|Thriller,3.75,0163579,1.0,961516434
2836.0,Outside Providence (1999),Comedy,4.75,0125971,3.0,965706525
2837.0,Bedrooms & Hallways (1998),Comedy|Romance,4.0,0126810,3.0,1049103610
2839.0,West Beirut (West Beyrouth) (1998),Drama,3.25,0157183,4.0,972622589
2840.0,Stigmata (1999),Drama|Thriller,3.0,0145531,2.0,965711793
2841.0,Stir of Echoes (1999),Horror|Mystery|Thriller,4.0,0164181,2.5,1242289152
2843.0,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance,2.5,0118843,5.0,945078814
2844.0,"Minus Man, The (1999)",Drama|Mystery,3.5,0151582,1.0,980307560
2846.0,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama,4.0,0097050,4.5,1172024385
2847.0,Only Angels Have Wings (1939),Adventure|Drama|Romance,3.5,0031762,3.0,1435540095
2848.0,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,3.5,0045251,4.0,1039396351
2851.0,Saturn 3 (1980),Adventure|Sci-Fi|Thriller,3.0,0081454,5.0,1306463925
2852.0,"Soldier's Story, A (1984)",Drama,3.0,0088146,4.0,980534725
2856.0,I Saw What You Did (1965),Thriller,3.0,0059297,3.0,996440939
2857.0,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical,3.5,0063823,3.0,965709047
2858.0,American Beauty (1999),Drama|Romance,3.0,0169547,5.0,964980868
2859.0,Stop Making Sense (1984),Documentary|Musical,3.0,0088178,4.5,1109411160
2860.0,Blue Streak (1999),Comedy,3.0,0181316,2.0,965706684
2861.0,For Love of the Game (1999),Comedy|Drama,2.5,0126916,4.0,996262322
2862.0,Caligula (1979),Drama,1.0,0080491,1.0,978823667
2863.0,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,4.0,0058182,3.0,946799313
2865.0,Sugar Town (1999),Comedy,3.25,0173390,4.0,963178079
2866.0,"Buddy Holly Story, The (1978)",Drama,2.0,0077280,3.0,980534725
2867.0,Fright Night (1985),Comedy|Horror|Thriller,2.0,0089175,3.0,965706185
2868.0,Fright Night Part II (1988),Horror,1.75,0097390,3.0,1112717608
2870.0,Barefoot in the Park (1967),Comedy,3.5,0061385,3.0,965706365
2871.0,Deliverance (1972),Adventure|Drama|Thriller,4.0,0068473,5.0,996213931
2875.0,Sommersby (1993),Drama|Mystery|Romance,4.0,0108185,4.0,939716738
2876.0,Thumbelina (1994),Animation|Children|Fantasy,4.0,0111419,2.0,962685525
2877.0,Tommy (1975),Musical,4.0,0073812,3.0,1044657221
2878.0,Hell Night (1981),Horror,2.75,0082511,2.0,1534109171
2879.0,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,2.5,0099558,5.0,961889063
2880.0,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy,1.0,0091431,3.0,961889063
2881.0,Double Jeopardy (1999),Action|Crime|Drama|Thriller,3.5,0150377,3.5,1158534837
2882.0,Jakob the Liar (1999),Drama,3.0,0120716,2.5,1217675439
2883.0,Mumford (1999),Comedy|Drama,3.5,0140397,3.0,965706068
2885.0,Guinevere (1999),Drama|Romance,2.0,0160338,2.0,953925072
2886.0,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy,3.0,0159421,2.0,962685470
2887.0,Simon Sez (1999),Action|Comedy,3.0,0168172,1.0,1042049388
2888.0,Drive Me Crazy (1999),Comedy|Romance,3.0,0164114,3.0,965707828
2890.0,Three Kings (1999),Action|Adventure|Comedy|Drama|War,3.5,0120188,4.0,996218615
2891.0,"Happy, Texas (1999)",Comedy,4.5,0162360,3.0,1024324254
2892.0,New Rose Hotel (1998),Action|Drama,3.75,0133122,1.0,963177971
2893.0,Plunkett & MaCleane (1999),Action|Adventure|Drama,3.0,0134033,3.0,961437647
2894.0,Romance (1999),Drama|Romance,3.5,0194314,4.0,1039395734
2896.0,Alvarez Kelly (1966),Western,3.0,0060095,3.0,939922322
2897.0,And the Ship Sails On (E la nave va) (1983),Comedy|War,3.5,0087188,4.0,1171361380
2898.0,"Dark Half, The (1993)",Horror|Mystery,3.5,0106664,2.0,965705195
2899.0,Gulliver's Travels (1939),Adventure|Animation|Children,2.75,0031397,5.0,964982703
2900.0,Monkey Shines (1988),Horror|Sci-Fi,3.5,0095652,2.0,965703885
2901.0,Phantasm (1979),Horror|Sci-Fi,3.25,0079714,2.0,1044656716
2902.0,Psycho II (1983),Horror|Mystery|Thriller,4.0,0086154,2.0,976139017
2903.0,Psycho III (1986),Horror|Thriller,4.0,0091799,3.0,976139126
2905.0,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,3.5,0056443,3.5,1161531147
2906.0,Random Hearts (1999),Drama|Romance,2.0,0156934,4.0,996256228
2908.0,Boys Don't Cry (1999),Drama,2.0,0171804,3.0,1242288232
2916.0,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,3.5,0100802,4.0,964982290
2917.0,Body Heat (1981),Crime|Thriller,4.0,0082089,4.0,965796748
2918.0,Ferris Bueller's Day Off (1986),Comedy,3.0,0091042,3.5,1455748728
2919.0,"Year of Living Dangerously, The (1982)",Drama|Romance|War,5.0,0086617,5.0,975075169
2926.0,Hairspray (1988),Comedy|Drama,3.5,0095270,5.0,986934870
2927.0,Brief Encounter (1946),Drama|Romance,4.5,0037558,4.0,1116853579
2928.0,"Razor's Edge, The (1984)",Drama,4.0,0087980,4.0,961518368
2929.0,Reds (1981),Drama|Romance,3.75,0082979,3.5,1109039853
2930.0,Return with Honor (1998),Documentary,2.75,0176093,3.5,1238350434
2931.0,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,4.0,0097223,4.5,1447574097
2932.0,Days of Heaven (1978),Drama,3.0,0077405,4.0,974938617
2935.0,"Lady Eve, The (1941)",Comedy|Romance,4.0,0033804,4.0,965795785
2937.0,"Palm Beach Story, The (1942)",Comedy,3.25,0035169,5.0,1049078055
2940.0,Gilda (1946),Drama|Film-Noir|Mystery|Romance,4.0,0038559,4.0,1204863839
2959.0,Fight Club (1999),Action|Crime|Drama|Thriller,1.0,0137523,5.0,964983282
2961.0,"Story of Us, The (1999)",Comedy|Drama,3.5,0160916,2.0,972175310
